0.62359051,-0.47222607,-1.9155578,-2.6663097,-2.9295514,-2.9043037,-2.703087,-2.3926985,-1.8762018,-1.3358137,-0.87640413,-0.67765662,-0.52080639,-0.34439917,0.097728839,0.47287219,0.51052288,0.55887671,0.52712575,0.56551586,0.63401535,0.55375022,0.57592286,0.57290656,0.53751647,0.53784313,0.51762949,0.50057717,0.45845554,0.44320818,0.39466224,0.42138695,0.46484887,0.44441838,0.41840127,0.38989222,0.43817084,0.35144458,0.26062626,0.26643946,0.15714308,0.23836612,0.22292928,0.13199347,0.19099673,0.12345853,0.059708262,0.11163153,0.12903827,0.080999804,0.046265274,0.046911831,-0.008048505,-0.094584256,-0.091763425,-0.07763492,-0.16560967,-0.1604583,-0.05838533,-0.088909123,-0.15190592,-0.076859792,-0.017399833,-0.061355579,-0.020074118,0.047395192,-0.01699551,-0.074313863,0.013998929,0.082586142,0.17744707,0.30818009,0.2860526,0.33176058,0.35890877,0.35713667,0.47585246,0.49215686,0.56486694,0.43328882,0.46931483,0.55463611,0.52851749,0.54288615,0.54420901,0.56761529,0.62402435,0.66786312,0.7197275,0.75074674,0.54702656,0.58717527,0.56981754,0.51129975,0.58710148,0.55937206,0.65019565,0.74856078,0.6820877,0.64206416,0.64580194,0.62088447,0.64333789,0.73182366,0.67067556,0.69148991,0.63487858,0.65629103,0.64557542,0.75551589,0.85860682,0.78759029,0.77955216,0.68721718,0.79957606,0.79736975,0.68931213,0.49462334,0.50095527,0.50835904,0.49852123,0.38380801,0.1986756,0.12192215,0.010759385,0.19432639,0.46978943,0.42714247,0.15484291,-0.26607455,-0.78419065,-1.381134,-2.1152891,-2.9976665,-3.8374971,-3.9093766,-3.319777,-2.0985995,-1.6387168,-0.9932518,0
-0.11556841,-1.3747942,-2.1440369,-2.5741932,-2.7514242,-2.9313075,-2.6882942,-2.2908493,-1.726952,-1.2291506,-0.9478737,-0.82721847,-0.63515741,-0.25629243,0.20020248,0.38774897,0.33083255,0.30770569,0.33212975,0.3716936,0.35464466,0.32358421,0.27420382,0.32617645,0.29749497,0.31929331,0.39026995,0.27258523,0.28311932,0.25008624,0.20773448,0.26804592,0.29257419,0.27431367,0.24572214,0.1396254,0.11751168,0.19543098,0.15302525,0.19858831,0.25269054,0.18024641,0.077784249,0.075608508,0.077176147,0.066617299,0.056011331,-0.047022158,0.003930179,0.020257656,-0.039580451,0.007213378,-0.041295019,-0.056512103,-0.03535469,-0.14740191,-0.093419089,-0.018666468,-0.13541512,-0.16976151,-0.14986993,-0.16805384,-0.19517692,-0.22318794,-0.11168631,-0.027066012,-0.070268249,-0.017993664,0.006488828,0.003772659,0.099657656,0.12983761,0.14460848,0.236701,0.28474109,0.28336015,0.29970221,0.34220091,0.37323363,0.4382284,0.46500987,0.4639206,0.45781077,0.49469937,0.59320977,0.57264252,0.64802499,0.73111884,0.62760643,0.603361,0.6578168,0.69681524,0.75589958,0.74692772,0.72555474,0.76021606,0.81994265,0.86054604,0.84913035,0.83190735,0.80246689,0.76982717,0.82159384,0.88062671,0.86527532,0.82668105,0.80345826,0.85377018,0.89899478,0.94820756,0.96530258,0.95235833,1.0361961,1.0610461,1.043488,0.99671426,0.94159049,0.87767451,0.65816068,0.64828544,0.7233589,0.70758149,0.78086068,0.46726846,0.27298305,0.18276329,0.022753226,0.18650692,0.27847823,0.10604579,-0.13785029,-0.5786045,-1.198665,-1.8494724,-2.8300615,-3.527074,-4.0415315,-3.2632495,-2.5174573,-1.1320804,0
-0.21542331,-1.5130093,-1.9759886,-2.5194766,-2.4991743,-2.5677619,-2.6303714,-2.4261742,-2.0178151,-1.4522045,-0.94205594,-0.70460871,-0.65247339,-0.55619647,-0.3410724,0.01872109,0.36249911,0.46563561,0.42501751,0.43118881,0.43889411,0.41573946,0.41563728,0.44526394,0.49979898,0.52679646,0.46420403,0.41664693,0.43744995,0.43607137,0.44951674,0.42612446,0.42074037,0.48131891,0.42356039,0.39815122,0.41649162,0.37148787,0.41278085,0.40639847,0.32797116,0.40738609,0.3932504,0.31176952,0.39444453,0.30933139,0.2360229,0.27524057,0.22391054,0.26130271,0.2990277,0.26622805,0.2032673,0.22171299,0.27073221,0.16816375,0.14321806,0.17111945,0.13749908,0.14315717,0.095260742,0.04735031,0.094456249,0.090101176,0.059476522,0.079716371,0.063370015,0.087457313,0.13870208,0.081865368,0.016296024,0.076118282,0.16760086,0.13706694,0.14195801,0.23300912,0.21608956,0.17648963,0.23280337,0.33666555,0.43010177,0.43977189,0.41327377,0.45612299,0.49554664,0.50355367,0.47839308,0.4667768,0.58586943,0.63806112,0.60268357,0.6582982,0.69177146,0.68717794,0.70221677,0.67357587,0.65245291,0.71044586,0.7256583,0.67151197,0.70336293,0.76308612,0.70650885,0.71345455,0.86996943,0.87855363,0.75415378,0.73955874,0.79304384,0.81901025,0.81448323,0.83141255,0.83235161,0.75190055,0.64980502,0.5556605,0.50162121,0.51748105,0.59299812,0.56211316,0.41671269,0.41841679,0.32239182,0.064442651,0.094441728,0.27567948,0.2410394,0.020801231,-0.25665737,-0.66348272,-1.3202813,-2.1024041,-2.7817636,-3.5264104,-3.9611777,-3.7370672,-2.8385406,-1.4461075,-0.88812157,0.50535675,0
-0.88317816,-1.8146166,-2.1324911,-2.8415726,-2.8990442,-2.8458727,-2.7002113,-2.2543762,-1.7406916,-1.2748621,-1.0159857,-0.88592566,-0.66887352,-0.43814519,-0.17907859,0.19646458,0.38093498,0.35784932,0.34114178,0.36209051,0.38212966,0.35864884,0.39167602,0.44967047,0.41706585,0.41098205,0.43847969,0.38805254,0.3953775,0.47816987,0.4701028,0.44582759,0.43059439,0.4208728,0.42022123,0.39430212,0.42769452,0.38904018,0.36859465,0.45703043,0.39357135,0.34651522,0.3552815,0.3173388,0.33872805,0.2919207,0.24684298,0.29838488,0.29572025,0.2463521,0.22970602,0.26566332,0.30607688,0.27705592,0.25368519,0.27966491,0.2062173,0.10515156,0.11764,0.11255532,0.075670288,0.091624589,0.097745099,0.097460872,0.1067965,0.077844009,0.099536984,0.13979802,0.10309829,0.082725798,0.067114608,0.068465484,0.12439756,0.14081262,0.13299139,0.16194573,0.21923592,0.25996823,0.2734679,0.3327387,0.43177788,0.4557515,0.41819914,0.44298685,0.51425536,0.55403668,0.56199455,0.59730809,0.63910625,0.63867673,0.6921886,0.71564053,0.69630746,0.77853494,0.79940274,0.77850368,0.77433364,0.70476284,0.71679031,0.75719071,0.72918311,0.74335675,0.77778626,0.77945172,0.78761376,0.80669976,0.84196479,0.89351556,0.90575769,0.89026835,0.84652391,0.8394705,0.90000917,0.83031587,0.65220046,0.51914458,0.53515254,0.62696953,0.53522878,0.43744489,0.43494525,0.33072762,0.21406806,0.11382762,0.053968004,0.15676621,0.17684178,-0.034900129,-0.2483281,-0.60194955,-1.2215255,-1.7673052,-2.2677539,-2.9899277,-3.5263494,-3.6835562,-3.1192191,-1.9005985,-1.2357525,0.13461493,0
-0.13839885,-0.97740395,-1.4898968,-1.9197143,-2.2319244,-2.2344549,-1.9422776,-1.4280602,-1.1696109,-1.0032092,-0.921511,-0.6608494,-0.35841658,-0.29806275,-0.29739077,-0.2642742,-0.30065676,-0.29309349,-0.27346292,-0.25787585,-0.27919161,-0.26086471,-0.27064663,-0.29757353,-0.32723418,-0.32024328,-0.29362667,-0.31653791,-0.32027036,-0.31095058,-0.31400659,-0.32376915,-0.28216199,-0.29941076,-0.33325048,-0.36996304,-0.39002087,-0.38907349,-0.40963404,-0.41499654,-0.45483209,-0.43648316,-0.41848243,-0.44282974,-0.48430429,-0.50504752,-0.48631316,-0.46257477,-0.47758223,-0.47182497,-0.47120117,-0.44013004,-0.43064684,-0.37794484,-0.36483549,-0.34454326,-0.33172663,-0.3419385,-0.25887619,-0.2419591,-0.21058547,-0.12564524,-0.069308088,-0.067949922,-0.072483734,-0.026842633,-0.028974385,-0.010827525,0.054882805,0.026955547,0.017729784,0.07470784,0.080574599,0.11069377,0.084632602,0.091311045,0.099906836,0.14709024,0.17147747,0.12915734,0.17403345,0.1522934,0.18607318,0.17272174,0.20795909,0.19895064,0.27193402,0.21684666,0.19756142,0.25230551,0.2320717,0.24312209,0.26017465,0.28235769,0.24972668,0.27878991,0.32880658,0.28479508,0.32918749,0.36416389,0.37312127,0.37354631,0.37059725,0.38052687,0.38898677,0.43407588,0.47669306,0.53292849,0.63802062,0.71959984,0.90648068,1.0659179,1.1201089,1.1997884,1.422269,1.5968667,1.7171435,1.8469292,1.9562376,2.1390693,2.3808673,2.5599115,2.6608482,2.8019972,2.8472095,2.650996,2.2193134,1.9917013,1.4998074,0.51206585,-0.13931838,-0.47129903,-0.66967327,-0.88983359,-1.5060237,-1.9957741,-2.0924303,-2.2441816,-2.1210233,-1.7863978,0
-0.13644335,-0.91682494,-1.5939241,-1.8284935,-1.9753158,-2.0092511,-1.8979611,-1.5368054,-1.1244571,-0.8586586,-0.83349425,-0.77063259,-0.4766005,-0.17818701,-0.18712979,-0.22626181,-0.16132693,-0.19758503,-0.18195343,-0.16157273,-0.17743071,-0.18974008,-0.16364385,-0.14600115,-0.18358304,-0.18309693,-0.17591151,-0.23345198,-0.17725752,-0.20411108,-0.17821217,-0.24381128,-0.25083851,-0.28610232,-0.27172354,-0.2371492,-0.24151441,-0.25866904,-0.25968167,-0.28739583,-0.33484479,-0.3367339,-0.38643243,-0.41384503,-0.3655188,-0.34026752,-0.37005854,-0.39746381,-0.39297904,-0.40334562,-0.43667122,-0.39459733,-0.35096614,-0.36985899,-0.37647487,-0.38616255,-0.38817113,-0.37337863,-0.31462221,-0.28755917,-0.25413997,-0.18081761,-0.17486359,-0.18978459,-0.12966222,-0.12107257,-0.12343345,-0.084978845,-0.062873114,-0.03394575,0.054380175,0.029878888,0.051159043,0.045052666,0.027371505,0.049862248,-0.018053865,-0.00624632,0.017835194,0.046190367,0.022278176,0.036816912,0.054695017,0.092387939,0.046083316,0.099406375,0.099858838,0.10961048,0.13618582,0.11208789,0.13140196,0.1163094,0.080237,0.091529621,0.10046259,0.13556974,0.20928085,0.19652462,0.18365131,0.2131661,0.26435368,0.3060016,0.27988777,0.24853076,0.26042594,0.31044871,0.40292007,0.46838181,0.55272556,0.58192875,0.66739456,0.89159931,1.0574988,1.0491905,1.1592033,1.4094819,1.6343641,1.6807415,1.8201406,1.9732917,2.1947996,2.4608693,2.5942259,2.7694637,2.8857652,2.8604873,2.661698,2.2839961,2.0316159,1.4815937,0.50094548,-0.15433758,-0.60686235,-0.90878109,-1.0129835,-1.4573949,-2.0224671,-2.3890796,-2.6421044,-2.7372059,0
0.39760801,-0.72830254,-1.7980215,-2.3161048,-2.4281429,-2.637936,-2.6854949,-2.550609,-1.9970645,-1.411767,-1.0279443,-0.75419224,-0.66583516,-0.52998019,-0.074631736,0.34812456,0.44427403,0.44440522,0.44583867,0.38125287,0.38256657,0.3581805,0.44238701,0.47397913,0.41743752,0.44298406,0.42025414,0.46336423,0.42771973,0.43801605,0.40917839,0.37998385,0.43750282,0.40969468,0.39996501,0.41976337,0.4053415,0.34230796,0.32979271,0.32481191,0.29974068,0.27742296,0.23597758,0.24649863,0.26526665,0.24472,0.23462466,0.17277096,0.16294696,0.17070908,0.11745642,0.11507863,0.15651678,0.11792493,0.004534479,0.024448819,-0.017977278,0.035976826,0.12278934,0.042744704,0.020211726,-0.025064544,-0.046751383,-0.026051219,0.003434602,0.040841822,-0.012893147,0.003624186,0.077159117,0.092699474,0.15389906,0.15455146,0.21213627,0.30955128,0.26807302,0.20391883,0.28617767,0.36060694,0.3812943,0.46241378,0.45167811,0.42982267,0.47919988,0.49706683,0.57367955,0.58272397,0.52871552,0.55402271,0.55213593,0.57605507,0.55256653,0.59462122,0.61706422,0.60388831,0.649625,0.61384834,0.6673251,0.73351198,0.66859897,0.70729551,0.73192121,0.69166815,0.68219576,0.65687806,0.61317804,0.6191616,0.6861489,0.67220741,0.76354386,0.73012416,0.75967538,0.88074232,0.76824058,0.75782572,0.7757309,0.71688978,0.67667818,0.61567919,0.52977192,0.50079418,0.44116094,0.4295229,0.46187532,0.32214944,0.14444519,-0.013917781,0.004315465,0.25910334,0.31209382,0.14752561,-0.038976065,-0.48684892,-1.1781719,-1.8435244,-2.6581129,-3.5170736,-4.312808,-3.775397,-3.3521509,-1.7384242,0
-0.22645743,-1.4944446,-2.4070247,-2.9136535,-2.9444309,-2.8515089,-2.7784028,-2.4693413,-1.7099289,-1.2647411,-0.94241809,-0.79426813,-0.74626137,-0.33472682,0.095605617,0.21482957,0.26701979,0.31055434,0.29838607,0.30274742,0.27892657,0.21687705,0.26548863,0.2908543,0.2695245,0.30631903,0.3169951,0.25902301,0.2395439,0.23338859,0.1946959,0.23194207,0.24465049,0.21859013,0.21134425,0.17495522,0.1936799,0.21329791,0.16441434,0.15383974,0.15258057,0.13425663,0.12882853,0.14143848,0.093864382,0.062655196,0.065326579,0.007446138,0.016442895,0.021008305,-0.036938431,0.001776979,-0.005498023,-0.042740717,-0.089081099,-0.087232003,-0.089302376,-0.12392061,-0.089457874,-0.053005701,-0.015880764,-0.032411115,-0.055822183,-0.058598214,-0.036839334,0.001539901,-0.037650113,-0.008460039,0.081871901,0.091530649,0.15258057,0.23016367,0.2904433,0.31940341,0.33232923,0.35664565,0.36624928,0.36752389,0.42373664,0.46962746,0.46844557,0.49072753,0.48183825,0.54379844,0.53579168,0.57120746,0.61900611,0.55855096,0.58631608,0.61717717,0.59479156,0.55285639,0.59998113,0.65356082,0.66018643,0.6630011,0.69371423,0.65622645,0.61859167,0.66334061,0.74219523,0.883273,0.84705799,0.79962658,0.82815466,0.87325228,0.83927418,0.82063784,0.93242242,0.92647462,0.93171423,1.0292425,1.061152,1.0345059,0.98305439,0.98037121,0.94891205,0.86161585,0.7566926,0.65472028,0.74219523,0.79516234,0.64898175,0.54463247,0.41401261,0.21313534,0.12032018,0.30880777,0.50374645,0.33335737,0.089407568,-0.30074271,-1.0829661,-1.8235936,-2.6310612,-3.4067737,-3.9658759,-3.2353779,-2.4655124,-1.1016315,0
-1.0466465,-3.042079,-3.5073663,-3.5854654,-3.3915283,-2.9536865,-1.9924555,-1.3993671,-1.2195667,-0.90133437,-0.3313104,0.040526279,-0.003784367,-0.014657805,0.022517411,-0.046518653,-0.006972481,0.03767811,0.043714676,-0.002534195,0.092929445,0.077569531,0.03882791,-0.052675475,-0.032940275,0.003878719,-0.018860279,-0.03111457,-0.064320289,-0.11697444,-0.087975421,-0.13033434,-0.1573034,-0.12282512,-0.16964307,-0.17635573,-0.19065533,-0.23191314,-0.25528002,-0.25753197,-0.36779761,-0.25912046,-0.27392452,-0.25878386,-0.27087968,-0.28168935,-0.27428182,-0.21044818,-0.14509941,-0.1619392,-0.12621823,-0.09327087,0.011163739,0.046888153,0.081082226,0.1050022,0.11615303,0.15568125,0.1368946,0.25433675,0.266179,0.27817885,0.33502277,0.3131721,0.43039487,0.39826941,0.45221102,0.40115006,0.37153147,0.31039749,0.45922448,0.46060195,0.43740452,0.46879371,0.46667594,0.47838184,0.48360078,0.48825441,0.55321276,0.53676939,0.60939163,0.59011475,0.68414991,0.65939388,0.65742936,0.7389044,0.74510782,0.84366962,0.77789261,0.76250959,0.773184,0.79884077,0.88345072,0.92431311,0.88790168,0.8269035,0.88780044,0.88449439,0.8176447,0.87038693,0.81810199,0.86704989,0.80931006,0.7204252,0.70789737,0.7394164,0.74051295,0.71162448,0.70593226,0.74854155,0.65950827,0.71115261,0.66515119,0.62801347,0.63743277,0.62019993,0.60360188,0.5940969,0.50412596,0.51392301,0.56269858,0.49124665,0.3324842,0.11722278,0.083013415,0.15160942,0.29322292,0.090781276,-0.051267534,-0.079504155,0.16060421,0.63732918,0.67332045,0.42386181,-0.31131098,-1.2098549,-2.4125108,-3.8739815,-4.0035692,-2.793739,0
-1.7854556,-2.6126248,-2.6802146,-3.0694877,-2.7611329,-2.6451122,-2.3263857,-1.8321195,-1.3897986,-0.96342921,-0.78252291,-0.66051305,-0.59686455,-0.39614178,0.054893791,0.38415392,0.43745826,0.38557507,0.36673522,0.42614609,0.46602598,0.45825024,0.53123299,0.57650369,0.5093514,0.46602598,0.4659829,0.47216339,0.4455779,0.36789688,0.38415392,0.45024288,0.40782809,0.43758995,0.45501937,0.36368591,0.40756862,0.41928825,0.31065198,0.28733563,0.32274988,0.35791753,0.36658179,0.30983605,0.25351481,0.24087782,0.21148328,0.18125767,0.18785977,0.20551045,0.22040981,0.22435627,0.20176506,0.1635359,0.1653165,0.17947378,0.14810789,0.13394748,0.13840977,0.077189174,-0.004738354,-0.012865591,0.034799394,0.074230502,0.073815153,0.036197675,0.027449393,0.08707536,0.13856154,0.13577885,0.11806973,0.11489553,0.15039362,0.20430702,0.19185501,0.17947378,0.25924368,0.33838374,0.38759216,0.40720432,0.42508995,0.5067945,0.57228304,0.61274511,0.65717567,0.60930209,0.58772066,0.70398563,0.7206815,0.69453,0.71164216,0.6682452,0.74396248,0.79826268,0.71310095,0.71164216,0.73445368,0.73006639,0.73110679,0.7095423,0.7730462,0.87356462,0.83703316,0.82049929,0.82924085,0.7730462,0.77277616,0.75899104,0.77214912,0.81982574,0.7730462,0.72057023,0.68899342,0.65813664,0.61331644,0.486494,0.37231379,0.39283944,0.44974015,0.43811026,0.38415392,0.34808859,0.33796077,0.23976521,0.092448917,0.11806973,0.20846364,0.090784417,-0.13825875,-0.34820677,-0.74158688,-1.3636738,-1.9731526,-2.6244436,-3.1480153,-3.6275769,-3.5622142,-2.4840369,-1.8367318,-0.40526183,0
